Topic;Word;Score;;
Arbeit: Leih- & Zeitarbeit;leiharbeitnehm;28.500.250;;
Arbeit: Leih- & Zeitarbeit;lohndumping;28.335.648;;
Arbeit: Leih- & Zeitarbeit;vorgesprach;26.553.043;;
Arbeit: Leih- & Zeitarbeit;implikation;23.410.701;;
Arbeit: Leih- & Zeitarbeit;stammbelegschaft;23.000.250;;
Arbeit: Leih- & Zeitarbeit;schleck;19.000.250;;
Arbeit: Leih- & Zeitarbeit;zeitnot;17.584.576;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitnehm;17.400.250;;
Arbeit: Leih- & Zeitarbeit;tarifvertrag;15.373.359;;
Arbeit: Leih- & Zeitarbeit;entleih;13.600.250;;
Arbeit: Leih- & Zeitarbeit;gleichbehandlungsgrundsatz;13.061.156;;
Arbeit: Leih- & Zeitarbeit;normalburg;12.894.615;;
Arbeit: Leih- & Zeitarbeit;auftragsspitz;12.500.250;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitsunternehm;12.300.250;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitsbranch;11.689.119;;
Arbeit: Leih- & Zeitarbeit;umsatzsteuerbefrei;11.407.941;;
Arbeit: Leih- & Zeitarbeit;wahlversamml;11.359.372;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitsfirm;10.500.250;;
Arbeit: Leih- & Zeitarbeit;gesamtwerk;10.343.496;;
Arbeit: Leih- & Zeitarbeit;tarifgemeinschaft;9.708.816;;
Arbeit: Leih- & Zeitarbeit;versorgungsbetrieb;9.187.962;;
Arbeit: Leih- & Zeitarbeit;leiharbeiterinn;8.900.250;;
Arbeit: Leih- & Zeitarbeit;leih;8.893.339;;
Arbeit: Leih- & Zeitarbeit;beschaftigungspotenzial;8.274.723;;
Arbeit: Leih- & Zeitarbeit;wirtschaftsbranch;7.995.920;;
Arbeit: Leih- & Zeitarbeit;regiebetrieb;7.900.743;;
Arbeit: Leih- & Zeitarbeit;tariffah;7.877.211;;
Arbeit: Leih- & Zeitarbeit;sonderumsatzsteu;7.449.685;;
Arbeit: Leih- & Zeitarbeit;leiharbeitsbranch;7.200.250;;
Arbeit: Leih- & Zeitarbeit;entschadigungspflicht;7.059.285;;
Arbeit: Leih- & Zeitarbeit;sprungbrett;7.002.684;;
Arbeit: Leih- & Zeitarbeit;dauerarbeitsverhaltnis;6.300.250;;
Arbeit: Leih- & Zeitarbeit;geschoss;6.253.433;;
Arbeit: Leih- & Zeitarbeit;einarbeitungszeit;5.989.883;;
Arbeit: Leih- & Zeitarbeit;schmuddeleck;5.747.345;;
Arbeit: Leih- & Zeitarbeit;leiharbeitnehmerinn;5.700.250;;
Arbeit: Leih- & Zeitarbeit;familienzulag;5.619.962;;
Arbeit: Leih- & Zeitarbeit;plattformbetreib;5.600.250;;
Arbeit: Leih- & Zeitarbeit;lehrstund;5.375.857;;
Arbeit: Leih- & Zeitarbeit;butterbrot;5.286.184;;
Arbeit: Leih- & Zeitarbeit;unmoral;5.235.068;;
Arbeit: Leih- & Zeitarbeit;einzelpruf;5.180.511;;
Arbeit: Leih- & Zeitarbeit;festangestellt;4.980.477;;
Arbeit: Leih- & Zeitarbeit;equal;4.900.250;;
Arbeit: Leih- & Zeitarbeit;eumitgliedstaat;4.880.736;;
Arbeit: Leih- & Zeitarbeit;zugpferd;4.562.595;;
Arbeit: Leih- & Zeitarbeit;eigenregi;4.539.754;;
Arbeit: Leih- & Zeitarbeit;warenangebot;4.500.570;;
Arbeit: Leih- & Zeitarbeit;berlinforder;4.482.797;;
Arbeit: Leih- & Zeitarbeit;umsatzsteuerfrei;4.465.070;;
Arbeit: Leih- & Zeitarbeit;klebeeffekt;4.400.250;;
Arbeit: Leih- & Zeitarbeit;zweitverwertungsrecht;4.200.250;;
Arbeit: Leih- & Zeitarbeit;lohnuntergrenz;4.129.833;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitsfirma;3.900.250;;
Arbeit: Leih- & Zeitarbeit;kettenhund;3.895.661;;
Arbeit: Leih- & Zeitarbeit;unterweis;3.876.181;;
Arbeit: Leih- & Zeitarbeit;zeitarbeitsverhaltnis;3.800.181;;
Arbeit: Leih- & Zeitarbeit;amtshilferichtlini;3.700.250;;
Arbeit: Leih- & Zeitarbeit;meinungsmach;3.688.552;;
Arbeit: Leih- & Zeitarbeit;spendenaktion;3.684.983;;
Arbeit: Leih- & Zeitarbeit;hochstuberlassungsdau;3.600.250;;
Arbeit: Leih- & Zeitarbeit;christsozial;3.497.777;;
Arbeit: Leih- & Zeitarbeit;dienstleistungsgewerb;3.464.735;;
Arbeit: Leih- & Zeitarbeit;entleihbetrieb;3.400.250;;
Arbeit: Leih- & Zeitarbeit;lohngrenz;3.400.250;;
Arbeit: Leih- & Zeitarbeit;umsetzungsmassnahm;3.294.764;;
Arbeit: Leih- & Zeitarbeit;umsatzsteuervergunst;3.278.667;;
Arbeit: Leih- & Zeitarbeit;verleihunternehm;3.100.250;;
Arbeit: Leih- & Zeitarbeit;streichholz;3.089.315;;
Arbeit: Leih- & Zeitarbeit;gesamtanlag;3.084.714;;
Arbeit: Leih- & Zeitarbeit;facharbeitskraft;3.000.250;;
Arbeit: Leih- & Zeitarbeit;gummi;2.985.464;;
Arbeit: Leih- & Zeitarbeit;blutkonserv;2.955.172;;
Arbeit: Leih- & Zeitarbeit;leiharbeitsunternehm;2.900.250;;
Arbeit: Leih- & Zeitarbeit;hochangereichert;2.900.250;;
Arbeit: Leih- & Zeitarbeit;betriebsberat;2.849.591;;
Arbeit: Leih- & Zeitarbeit;kampfjet;2.839.851;;
Arbeit: Leih- & Zeitarbeit;bruttostundenverdien;2.628.040;;
Arbeit: Leih- & Zeitarbeit;zahlungseingang;2.600.250;;
Arbeit: Leih- & Zeitarbeit;arbeitsspitz;2.579.135;;
Arbeit: Leih- & Zeitarbeit;tarifbeding;2.572.331;;
Arbeit: Leih- & Zeitarbeit;susswass;2.557.781;;
Arbeit: Leih- & Zeitarbeit;auftragslag;2.543.737;;
Arbeit: Leih- & Zeitarbeit;beschaftigungsform;2.522.655;;
Arbeit: Leih- & Zeitarbeit;fraktionsberat;2.497.415;;
Arbeit: Leih- & Zeitarbeit;losungsangebot;2.496.191;;
Arbeit: Leih- & Zeitarbeit;abpress;2.485.187;;
Arbeit: Leih- & Zeitarbeit;unausweich;2.479.895;;
Arbeit: Leih- & Zeitarbeit;geringqualifiziert;2.368.792;;
Arbeit: Leih- & Zeitarbeit;tarifvertragsfrei;2.300.250;;
Arbeit: Leih- & Zeitarbeit;bundesauftrag;2.290.110;;
Bildung: Hochschule & Universität;hochschul;156.340.050;;
Bildung: Hochschule & Universität;bafog;95.490.050;;
Bildung: Hochschule & Universität;studier;53.570.050;;
Bildung: Hochschule & Universität;studium;45.769.539;;
Bildung: Hochschule & Universität;wissenschaftsrat;17.189.763;;
Bildung: Hochschule & Universität;ausbildungsforder;16.523.206;;
Bildung: Hochschule & Universität;studienplatz;16.000.489;;
Bildung: Hochschule & Universität;fachhochschul;14.760.050;;
Bildung: Hochschule & Universität;studiengebuhr;14.010.050;;
Bildung: Hochschule & Universität;hochschulpakt;13.030.983;;
Bildung: Hochschule & Universität;hochschulrahmengesetz;11.398.112;;
Bildung: Hochschule & Universität;studiengang;10.040.050;;
Bildung: Hochschule & Universität;bundesausbildungsforderungsgesetz;8.028.552;;
Bildung: Hochschule & Universität;nachwuchs;8.003.306;;
Bildung: Hochschule & Universität;hochschulbau;7.697.993;;
Bildung: Hochschule & Universität;freibetrag;7.595.710;;
Bildung: Hochschule & Universität;wissenschaftlerinn;7.323.168;;
Bildung: Hochschule & Universität;bedarfssatz;7.270.050;;
Bildung: Hochschule & Universität;hochschullehr;7.226.549;;
Bildung: Hochschule & Universität;exzellenzinitiativ;6.560.043;;
Bildung: Hochschule & Universität;forschungseinricht;6.179.615;;
Bildung: Hochschule & Universität;student;6.046.471;;
Bildung: Hochschule & Universität;hochschulbereich;5.770.085;;
Bildung: Hochschule & Universität;pakt;5.543.360;;
Bildung: Hochschule & Universität;fakultat;5.497.447;;
Bildung: Hochschule & Universität;hochschulpolit;5.093.920;;
Bildung: Hochschule & Universität;studentinn;4.930.115;;
Bildung: Hochschule & Universität;studienreform;4.530.050;;
Bildung: Hochschule & Universität;absolvent;4.527.130;;
Bildung: Hochschule & Universität;studienanfang;4.456.307;;
Bildung: Hochschule & Universität;studienzeit;4.181.745;;
Bildung: Hochschule & Universität;studentenwerk;4.090.050;;
Bildung: Hochschule & Universität;hochschulreform;4.068.537;;
Bildung: Hochschule & Universität;wissenschaftssyst;3.360.050;;
Bildung: Hochschule & Universität;lehrstuhl;3.358.438;;
Bildung: Hochschule & Universität;personalstruktur;3.337.285;;
Bildung: Hochschule & Universität;grundfinanzier;3.299.959;;
Bildung: Hochschule & Universität;studienfinanzier;3.190.050;;
Bildung: Hochschule & Universität;promotion;3.120.050;;
Bildung: Hochschule & Universität;wissenschaftszeitvertragsgesetz;3.100.050;;
Bildung: Hochschule & Universität;forschungsstandort;3.043.183;;
Bildung: Hochschule & Universität;juniorprofessur;3.010.050;;
Bildung: Hochschule & Universität;akadem;2.979.141;;
Bildung: Hochschule & Universität;nachwuchswissenschaftl;2.929.960;;
Bildung: Hochschule & Universität;deutschlandstipendium;2.860.050;;
Bildung: Hochschule & Universität;hochschulrektorenkonferenz;2.780.050;;
Bildung: Hochschule & Universität;wintersem;2.780.050;;
Bildung: Hochschule & Universität;professur;2.769.383;;
Bildung: Hochschule & Universität;auszubild;2.765.780;;
Bildung: Hochschule & Universität;wissenschaftspolit;2.723.260;;
Bildung: Hochschule & Universität;wissenschaftsbereich;2.663.239;;
Bildung: Hochschule & Universität;bachelor;2.662.141;;
Bildung: Hochschule & Universität;gesamthochschul;2.643.292;;
Bildung: Hochschule & Universität;hochschulwes;2.601.315;;
Bildung: Hochschule & Universität;regelstudienzeit;2.530.050;;
Bildung: Hochschule & Universität;studienbeding;2.360.050;;
Bildung: Hochschule & Universität;hochschulzugang;2.307.727;;
Bildung: Hochschule & Universität;wissenschaftsminist;2.284.983;;
Bildung: Hochschule & Universität;diplom;2.186.907;;
Bildung: Hochschule & Universität;begabtenforder;2.186.661;;
Bildung: Hochschule & Universität;forschungsgemeinschaft;2.178.472;;
Bildung: Hochschule & Universität;wissenschaftsfrei;2.159.276;;
Bildung: Hochschule & Universität;wissenschaftsstandort;2.128.101;;
Bildung: Hochschule & Universität;habilitation;2.087.941;;
Bildung: Hochschule & Universität;hochschullandschaft;2.060.050;;
Bildung: Hochschule & Universität;informat;2.050.926;;
Bildung: Hochschule & Universität;gefordert;2.030.050;;
Bildung: Hochschule & Universität;rektorenkonferenz;1.975.593;;
Bildung: Hochschule & Universität;sem;1.961.193;;
Bildung: Hochschule & Universität;wissenschaftsorganisation;1.934.995;;
Bildung: Hochschule & Universität;bildungsweg;1.913.074;;
Bildung: Hochschule & Universität;studienbewerb;1.910.050;;
Bildung: Hochschule & Universität;wissenschaftseinricht;1.900.050;;
Bildung: Hochschule & Universität;bundesbericht;1.836.670;;
Bildung: Hochschule & Universität;mittelbau;1.822.427;;
Bildung: Hochschule & Universität;hochschulsonderprogramm;1.820.050;;
Bildung: Hochschule & Universität;fachricht;1.800.404;;
Bildung: Hochschule & Universität;wissenschaftssystem;1.800.050;;
Bildung: Hochschule & Universität;clust;1.707.719;;
Bildung: Hochschule & Universität;wissenschaftsfreiheitsgesetz;1.700.050;;
Bildung: Hochschule & Universität;hochschulstudium;1.681.078;;
Bildung: Hochschule & Universität;nachwuchsforder;1.669.664;;
Bildung: Hochschule & Universität;studentenzahl;1.656.663;;
Bildung: Hochschule & Universität;bildungspolit;1.620.040;;
Bildung: Hochschule & Universität;bildungsfinanzier;1.607.485;;
Bildung: Hochschule & Universität;studentenwohnheim;1.588.737;;
Bildung: Hochschule & Universität;rektor;1.560.609;;
Bildung: Hochschule & Universität;karriereweg;1.560.050;;
Bildung: Hochschule & Universität;elternhaus;1.545.072;;
Bildung: Hochschule & Universität;hochschulsyst;1.510.050;;
Bildung: Hochschule & Universität;professorinn;1.460.050;;
Bildung: Hochschule & Universität;hochschulbauforderungsgesetz;1.450.050;;
Bildung: Hochschule & Universität;stipendi;1.424.744;;
Bildung: Hochschule & Universität;forderungshochstdau;1.400.050;;
Bildung: Hochschule & Universität;internationalisier;1.380.794;;
Bildung: Hochschule & Universität;hochschulgesetz;1.339.965;;
Bildung: Hochschule & Universität;zulassungsbeschrank;1.299.695;;
Bildung: Hochschule & Universität;drittmittel;1.289.512;;
Bildung: Hochschule & Universität;tenur;1.280.050;;
Bildung: Hochschule & Universität;hochschulabsolvent;1.278.248;;
Bildung: Schule;bildungspolit;48.890.060;;
Bildung: Schule;bildungswes;20.080.050;;
Bildung: Schule;kultusminist;16.999.630;;
Bildung: Schule;bildungssyst;15.834.355;;
Bildung: Schule;schulerinn;15.046.333;;
Bildung: Schule;abitur;13.013.041;;
Bildung: Schule;bildungsbereich;12.713.111;;
Bildung: Schule;ganztagsschul;11.274.369;;
Bildung: Schule;kultusministerkonferenz;10.364.175;;
Bildung: Schule;gesamtschul;9.860.050;;
Bildung: Schule;bildungsplan;9.200.050;;
Bildung: Schule;kooperationsverbot;8.770.050;;
Bildung: Schule;abiturient;8.307.212;;
Bildung: Schule;bildungschanc;8.261.620;;
Bildung: Schule;bildungseinricht;8.220.142;;
Bildung: Schule;bildungsbericht;7.930.050;;
Bildung: Schule;bildungssystem;7.801.801;;
Bildung: Schule;lehrerinn;7.650.050;;
Bildung: Schule;grundschul;7.609.756;;
Bildung: Schule;schulwes;6.941.589;;
Bildung: Schule;bildungsgesamtplan;6.410.025;;
Bildung: Schule;begab;6.301.125;;
Bildung: Schule;gymnasium;6.034.696;;
Bildung: Schule;schuljahr;5.925.779;;
Bildung: Schule;verwaltungsabkomm;5.284.009;;
Bildung: Schule;hauptschul;5.024.675;;
Bildung: Schule;bildungsgipfel;4.970.050;;
Bildung: Schule;durchlass;4.951.967;;
Bildung: Schule;schulsyst;4.940.050;;
Bildung: Schule;padagog;4.773.325;;
Bildung: Schule;bildungsangebot;4.720.652;;
Bildung: Schule;bildungsreform;4.510.050;;
Bildung: Schule;bildungsweg;4.497.026;;
Bildung: Schule;bildungsrat;4.280.050;;
Bildung: Schule;chancengerecht;4.052.414;;
Bildung: Schule;akadem;4.036.030;;
Bildung: Schule;lehrkraft;3.973.824;;
Bildung: Schule;bildungsrepubl;3.709.893;;
Bildung: Schule;ganztagsschulprogramm;3.459.942;;
Bildung: Schule;bundeskompetenz;3.392.210;;
Bildung: Schule;schulabschluss;3.387.690;;
Bildung: Schule;lehrplan;3.219.424;;
Bildung: Schule;realschul;3.133.145;;
Bildung: Schule;schulpolit;3.101.796;;
Bildung: Schule;lehrerbild;3.060.050;;
Bildung: Schule;fachschul;3.031.925;;
Bildung: Schule;lehrerausbild;2.965.209;;
Bildung: Schule;weiterbild;2.940.636;;
Bildung: Schule;gymnasi;2.640.050;;
Bildung: Schule;migrationshintergrund;2.633.308;;
Bildung: Schule;bildungsausgab;2.598.920;;
Bildung: Schule;schulform;2.580.050;;
Bildung: Schule;bildungsabschluss;2.510.353;;
Bildung: Schule;schulsystem;2.460.050;;
Bildung: Schule;studium;2.286.501;;
Bildung: Schule;bildungsgang;2.238.626;;
Bildung: Schule;wissenschaftspolit;2.212.825;;
Bildung: Schule;bildungsministerin;2.206.997;;
Bildung: Schule;ingenieurschul;2.203.792;;
Bildung: Schule;wissenschaftsforder;2.196.390;;
Bildung: Schule;lehrerin;2.165.749;;
Bildung: Schule;bildungsministerium;2.144.013;;
Bildung: Schule;elternhaus;2.065.862;;
Bildung: Schule;kleinstaaterei;2.061.375;;
Bildung: Schule;schulbesuch;2.002.331;;
Bildung: Schule;erwachsenenbild;1.986.695;;
Bildung: Schule;schulpflicht;1.983.376;;
Bildung: Schule;oberstuf;1.890.050;;
Bildung: Schule;wissenschaftsrat;1.889.573;;
Bildung: Schule;ausles;1.886.055;;
Bildung: Schule;bundesbildungsministerin;1.868.298;;
Bildung: Schule;bildungserfolg;1.820.050;;
Bildung: Schule;bildungshaushalt;1.770.050;;
Bildung: Schule;absolvent;1.715.683;;
Bildung: Schule;sekundarstuf;1.710.050;;
Bildung: Schule;inklusion;1.697.161;;
Bildung: Schule;beschaftigungssyst;1.689.539;;
Bildung: Schule;hochschulstudium;1.674.136;;
Bildung: Schule;bildungsfrag;1.660.050;;
Bildung: Schule;kmk;1.656.463;;
Bildung: Schule;schulbereich;1.650.050;;
Bildung: Schule;ausbildungsforder;1.618.747;;
Bildung: Schule;bildungsfoderalismus;1.570.050;;
Bildung: Schule;bildungsausschuss;1.503.528;;
Bildung: Schule;kulturho;1.485.016;;
Bildung: Schule;grundausstatt;1.467.268;;
Bildung: Schule;volksschul;1.434.381;;
Bildung: Schule;gleichwert;1.414.737;;
Bildung: Schule;bildungsstandard;1.405.758;;
Bildung: Schule;bildungsminist;1.369.900;;
Bildung: Schule;bildungsmog;1.359.338;;
Bildung: Schule;bildungsetat;1.349.897;;
Bildung: Schule;schulausbild;1.335.616;;
Bildung: Schule;lehrermangel;1.330.050;;
Bildung: Schule;schulerin;1.302.662;;
Bildung: Schule;bildungsforsch;1.299.762;;
Bildung: Schule;studentenforder;1.263.010;;
Bildung: Schule;hochschulwes;1.258.785;;
Bildung: Schule;gebuhrenfrei;1.255.129;;
Bildung: Schule;bildungssektor;1.198.736;;
Bildung: Berufliche Ausbildung;ausbildungsplatz;80.120.050;;
Bildung: Berufliche Ausbildung;berufsausbild;42.770.050;;
Bildung: Berufliche Ausbildung;auszubild;22.974.320;;
Bildung: Berufliche Ausbildung;berufsbild;21.329.075;;
Bildung: Berufliche Ausbildung;jugendarbeitslos;19.858.828;;
Bildung: Berufliche Ausbildung;lehrstell;15.490.050;;
Bildung: Berufliche Ausbildung;lehrling;13.884.223;;
Bildung: Berufliche Ausbildung;berufsbildungsbericht;10.820.050;;
Bildung: Berufliche Ausbildung;ausbildungsstatt;10.025.928;;
Bildung: Berufliche Ausbildung;berufsbildungsgesetz;9.766.135;;
Bildung: Berufliche Ausbildung;berufsschul;9.568.505;;
Bildung: Berufliche Ausbildung;jugendarbeitsschutzgesetz;7.020.050;;
Bildung: Berufliche Ausbildung;ausbildungsberuf;6.810.050;;
Bildung: Berufliche Ausbildung;ausbildungsstell;6.330.050;;
Bildung: Berufliche Ausbildung;ausbildungsordn;5.620.050;;
Bildung: Berufliche Ausbildung;warteschleif;5.360.050;;
Bildung: Berufliche Ausbildung;ausbildungspakt;5.150.050;;
Bildung: Berufliche Ausbildung;ausbildungsvertrag;5.100.050;;
Bildung: Berufliche Ausbildung;ausbildungsmarkt;4.950.050;;
Bildung: Berufliche Ausbildung;ausbildungssyst;4.350.050;;
Bildung: Berufliche Ausbildung;jump;4.270.050;;
Bildung: Berufliche Ausbildung;ausbildungsvergut;4.252.229;;
Bildung: Berufliche Ausbildung;ausbildungsplatzabgab;4.250.050;;
Bildung: Berufliche Ausbildung;bundesinstitut;4.119.501;;
Bildung: Berufliche Ausbildung;ausbildungsplatzangebot;4.090.050;;
Bildung: Berufliche Ausbildung;ausbildungsbetrieb;4.075.774;;
Bildung: Berufliche Ausbildung;ausbildungsgang;4.041.292;;
Bildung: Berufliche Ausbildung;schulabgang;3.866.504;;
Bildung: Berufliche Ausbildung;berufserfahr;3.563.221;;
Bildung: Berufliche Ausbildung;berufswahl;3.536.115;;
Bildung: Berufliche Ausbildung;ausbildungsjahr;3.489.231;;
Bildung: Berufliche Ausbildung;weiterbild;3.455.253;;
Bildung: Berufliche Ausbildung;madch;3.445.619;;
Bildung: Berufliche Ausbildung;ausbildungsverhaltnis;3.370.050;;
Bildung: Berufliche Ausbildung;benachteiligtenprogramm;3.200.050;;
Bildung: Berufliche Ausbildung;jugendarbeitsschutz;3.110.050;;
Bildung: Berufliche Ausbildung;umlagefinanzier;2.762.522;;
Bildung: Berufliche Ausbildung;beschaftigungschanc;2.751.069;;
Bildung: Berufliche Ausbildung;ausbildungsmog;2.735.244;;
Bildung: Berufliche Ausbildung;berufsbildungspolit;2.590.050;;
Bildung: Berufliche Ausbildung;umlag;2.561.954;;
Bildung: Berufliche Ausbildung;erstausbild;2.530.524;;
Bildung: Berufliche Ausbildung;zahlenspiel;2.469.856;;
Bildung: Berufliche Ausbildung;berufsfeld;2.443.169;;
Bildung: Berufliche Ausbildung;monstrum;2.350.050;;
Bildung: Berufliche Ausbildung;ausbildungssituation;2.329.317;;
Bildung: Berufliche Ausbildung;ausbildungskapazitat;2.256.467;;
Bildung: Berufliche Ausbildung;ausbildungsleist;2.240.456;;
Bildung: Berufliche Ausbildung;ausbildungschanc;2.213.701;;
Bildung: Berufliche Ausbildung;fortbildungsmassnahm;2.170.050;;
Bildung: Berufliche Ausbildung;ausbildungsbereitschaft;2.130.050;;
Bildung: Berufliche Ausbildung;ausbildungsangebot;2.110.050;;
Bildung: Berufliche Ausbildung;fachkraftemangel;2.099.790;;
Bildung: Berufliche Ausbildung;sozialpartn;2.091.173;;
Bildung: Berufliche Ausbildung;berufsberat;2.053.373;;
Bildung: Berufliche Ausbildung;ausbildungsplatzsituation;1.940.050;;
Bildung: Berufliche Ausbildung;frauenberuf;1.930.050;;
Bildung: Berufliche Ausbildung;finanzierungsregel;1.908.356;;
Bildung: Berufliche Ausbildung;arbeitsfeld;1.899.641;;
Bildung: Berufliche Ausbildung;entwicklungstendenz;1.875.223;;
Bildung: Berufliche Ausbildung;lernort;1.822.669;;
Bildung: Berufliche Ausbildung;berufsforsch;1.811.953;;
Bildung: Berufliche Ausbildung;ausbildungsquot;1.710.050;;
Bildung: Berufliche Ausbildung;azubis;1.688.761;;
Bildung: Berufliche Ausbildung;gestaltungsfrei;1.669.224;;
Bildung: Berufliche Ausbildung;kommissionsmitglied;1.648.309;;
Bildung: Berufliche Ausbildung;berufsanfang;1.629.921;;
Bildung: Berufliche Ausbildung;einarbeit;1.608.175;;
Bildung: Berufliche Ausbildung;berufschanc;1.607.952;;
Bildung: Berufliche Ausbildung;uberbelast;1.560.041;;
Bildung: Berufliche Ausbildung;ausbildungsbereich;1.524.172;;
Bildung: Berufliche Ausbildung;lehrzeit;1.468.503;;
Bildung: Berufliche Ausbildung;handwerksmeist;1.465.886;;
Bildung: Berufliche Ausbildung;friseur;1.465.352;;
Bildung: Berufliche Ausbildung;hauptschul;1.445.425;;
Bildung: Berufliche Ausbildung;zukunftsang;1.436.262;;
Bildung: Berufliche Ausbildung;ausbildungssystem;1.425.634;;
Bildung: Berufliche Ausbildung;ausbildungsstellenmarkt;1.420.050;;
Bildung: Berufliche Ausbildung;ausbildungsplatzforderungsgesetz;1.419.262;;
Bildung: Berufliche Ausbildung;handwerkskamm;1.406.890;;
Bildung: Berufliche Ausbildung;lehrstellenangebot;1.360.050;;
Bildung: Berufliche Ausbildung;ausbildungskost;1.343.567;;
Bildung: Berufliche Ausbildung;rekordzahl;1.340.050;;
Bildung: Berufliche Ausbildung;vorwartskomm;1.327.489;;
Bildung: Berufliche Ausbildung;zwangsabgab;1.321.034;;
Bildung: Berufliche Ausbildung;stufenausbild;1.300.050;;
Bildung: Berufliche Ausbildung;hauptausschuss;1.253.250;;
Bildung: Berufliche Ausbildung;verantwortbar;1.244.184;;
Bildung: Berufliche Ausbildung;lehrstellenmarkt;1.220.050;;
Bildung: Berufliche Ausbildung;ausbildungsfah;1.180.050;;
Bildung: Berufliche Ausbildung;bildungsniveau;1.168.075;;
Bildung: Berufliche Ausbildung;horrorzahl;1.161.268;;
Bildung: Berufliche Ausbildung;berufsvorbereit;1.159.021;;
Bildung: Berufliche Ausbildung;ausbildungsplatzumlag;1.140.050;;
Bildung: Berufliche Ausbildung;lehrjahr;1.140.050;;
Bildung: Berufliche Ausbildung;ausbildungsabgab;1.049.603;;
Bildung: Berufliche Ausbildung;ungelernt;1.040.050;;
Bildung: Berufliche Ausbildung;bewerberinn;1.038.855;;
Bildung: Berufliche Ausbildung;bugwell;1.028.656;;
Bildung: Berufliche Ausbildung;berufsbildungssyst;1.020.748;;
Bildung: Forschung;forschungsforder;232.640.384;;
Bildung: Forschung;grundlagenforsch;183.100.250;;
Bildung: Forschung;forschungspolit;180.400.250;;
Bildung: Forschung;forsch;173.769.024;;
Bildung: Forschung;forschungseinricht;139.000.670;;
Bildung: Forschung;forschungsergebnis;101.100.250;;
Bildung: Forschung;technologiepolit;87.400.250;;
Bildung: Forschung;biotechnologi;85.824.423;;
Bildung: Forschung;forschungsvorhab;81.528.311;;
Bildung: Forschung;forschungsprogramm;80.544.482;;
Bildung: Forschung;forschungsprojekt;77.375.631;;
Bildung: Forschung;bmbf;72.621.492;;
Bildung: Forschung;hightech;71.300.250;;
Bildung: Forschung;forschungsminist;68.504.030;;
Bildung: Forschung;forschungsgemeinschaft;62.274.496;;
Bildung: Forschung;forschungsbereich;56.500.250;;
Bildung: Forschung;forschungslandschaft;52.187.695;;
Bildung: Forschung;mikroelektron;50.725.968;;
Bildung: Forschung;projektforder;50.266.964;;
Bildung: Forschung;forschungsministerium;48.917.760;;
Bildung: Forschung;energieforsch;47.945.213;;
Bildung: Forschung;innovationskraft;44.842.909;;
Bildung: Forschung;gesundheitsforsch;42.300.250;;
Bildung: Forschung;innovationsfah;42.018.871;;
Bildung: Forschung;forschungsmittel;41.743.781;;
Bildung: Forschung;innovationspolit;41.400.250;;
Bildung: Forschung;forschungshaushalt;38.200.250;;
Bildung: Forschung;rahmenprogramm;38.126.627;;
